,User ID,Idade Cliente,Genero,UF,Categoria Produto,Tempo_Site,Paginas_Visitadas,Valor_Carrinho,Frete,Usou Cupom,Comprou,Status Pedido,Qtd Itens
346,2008.0,55,  M,PE,Roupas,999,5,300.0,0,,0,pendente,0
347,1093.0,,M, sp ,casa,2,2,200,R$ 30,sim,1,cancelado,10
348,1957.0,,F,XX,casa,-5,2,300.0,R$ 30,,nao,,0
349,2011.0,55,Feminino,XX,casa,10,4,200,0,Sim ,0,pago,2
350,1452.0,,  M,PE,Roupas,15,1,200,,sim,cancelado,pendente,3
351,1911.0,22,m,,Eletronicos,999,8,300,R$ 30,SIM,1,PAGO,10
352,1217.0,55,,XX,eletronicos,10,1,R$400,,NAO,nao,cancelado,2
353,1473.0,18,  M,SP,Roupas,-5,3,300,0,Sim ,1,pago,3
354,1431.0,35,Feminino,,mercado,2,8,quatrocentos,10,NAO,1,pago,4
355,1340.0, 35 ,Feminino,,eletronicos,,6,,20,SIM,nao,PAGO,2
356,1550.0,55,M,ce,,0,8,0,10,nao,nao,pago,
357,,55,Masculino,PE,mercado,10,5,,,SIM,1,PAGO,1
358,1022.0,,m,PE,ELETRONICOS,-5,0,300.0,R$ 30,nao,nao,PAGO,2
359,1521.0,22,  M,PE,Mercado,25,6,200,20,Sim ,0,pago,2
360,1801.0,30,m, sp ,Mercado,999,4,,20,Sim ,sim,pago,10
361,1761.0,25,Masculino,PE,,999,1,100,0,,0,,
362,1441.0,30,  M,XX,Mercado,,2,300,25.5,SIM,0,,4
363,1768.0,25,m,XX,Casa,0,6,50,gratis,,nao,cancelado,10
364,2015.0,trinta,F,ce,Roupas,15,4,0,25.5,NAO,1,cancelado,3
365,1515.0,55,Feminino,ce,Eletronicos,5,3,0,20,não,1,PAGO,10
366,2039.0,22,,,ELETRONICOS,10,8,50,25.5,NAO,1,,2
367,1791.0,30,f,XX,casa,25,8,R$400,R$ 30,não,nao,pago,3
368,1335.0,,,XX,Roupas,999,2,R$400,20,,nao,,4
369,1257.0,42,, sp ,mercado,5,0,300.0,10,sim,nao,cancelado,4
370,1496.0,,  M,XX,mercado,25,1,50,R$ 30,Sim ,cancelado,cancelado,3
371,1895.0, 35 ,  M,XX,eletronicos,,8,200,10,,cancelado,PAGO,0
372,1159.0,35,m,SP,casa,5,1,50,0,SIM,sim,pago,
373,1851.0, 35 ,Feminino,SP,Casa,999,3,50,0,sim,nao,cancelado,4
374,1689.0,35,Masculino,XX,,10,3,50,,,cancelado,,4
375,1379.0,trinta,M,XX,mercado,999,2,quatrocentos,R$ 30,NAO,0,pago,3
376,1956.0,30,m,XX,Mercado,15,5,R$ 400,gratis,não,1,,3
377,1690.0,18,M,ce,eletronicos,15,4,200,10,nao,1,PAGO,2
378,2066.0,55,f,CE,roupas ,-5,6,R$ 400,R$ 30,Sim ,cancelado,,
379,1284.0,30,m,SP,Roup@,25,2,50,gratis,não,nao,,2
380,1396.0,35,f,,eletronicos,15,4,50,0,NAO,1,cancelado,0
381,1011.0,42,,,eletronicos,-5,8,,R$ 30,,cancelado,cancelado,0
382,1498.0,35,m,,mercado,10,1,,,NAO,0,pago,0
383,1753.0,18,Feminino,CE,Roupas,,3,100,gratis,SIM,nao,cancelado,1
384,1034.0, 35 ,Feminino, sp ,casa,25,1,,,sim,sim,,3
385,1726.0,22,  M,,,10,2,quatrocentos,R$ 30,Sim ,0,pago,4
386,1848.0, 35 ,,,roupas ,5,100,R$ 400,10,SIM,0,,3
387,1089.0,trinta,  M,RJ,Mercado,-5,5,R$ 400,10,não,nao,pendente,3
388,1775.0,22,M,PE,Roupas,-5,4,100,25.5,,sim,cancelado,0
389,1604.0, 35 ,,RJ,ELETRONICOS,25,4,0,25.5,sim,cancelado,,3
390,1969.0,42,Masculino, sp ,mercado,15,0,300.0,R$ 30,,0,,1
391,2021.0,,,,casa,5,3,150,25.5,Sim ,nao,pago,10
392,1417.0, 35 ,Masculino,,Eletronicos,5,4,100,R$ 30,não,1,,4
393,1114.0,42,Masculino,PE,Mercado,-5,2,200,R$ 30,Sim ,sim,,10
394,1616.0,42,F,SP,Roupas,-5,6,50,0,Sim ,1,,0
395,1825.0,,m,,,15,100,0,gratis,nao,cancelado,,
396,2098.0,22,,,Mercado,15,4,R$400,10,nao,cancelado,pendente,2
397,1412.0,30,  M, sp ,casa,15,6,300,0,,cancelado,cancelado,
398,1728.0,25,M,,ELETRONICOS,5,4,100,20,,nao,,
399,2020.0,55,m,,ELETRONICOS,,2,0,10,sim,cancelado,PAGO,10
400,1760.0,35,F,CE,Mercado,2,6,R$400,25.5,nao,nao,PAGO,4
401,1675.0,25,M,,ELETRONICOS,999,8,50,R$ 30,não,1,,10
402,1456.0,18,,SP,Roupas,0,4,quatrocentos,25.5,nao,0,cancelado,2
403,1919.0,30,,CE,Mercado,-5,8,300,gratis,,1,PAGO,2
404,1191.0,25,Masculino,,Roupas,25,0,300,25.5,,cancelado,pago,3
405,1738.0,22,F,,,0,3,100,gratis,SIM,0,cancelado,4
406,1977.0,18,M,PE,ELETRONICOS,0,2,,0,SIM,cancelado,,1
407,2008.0,30,  M,,Casa,,5,300,R$ 30,SIM,cancelado,pendente,3
408,1095.0,30,F,XX,Roup@,15,2,50,25.5,,0,pago,2
409,1662.0,25,M,SP,Eletronicos,25,5,R$ 400,gratis,Sim ,sim,pago,10
410,1036.0,18,F,ce,mercado,15,6,0,25.5,NAO,0,,4
411,1278.0,30,  M,PE,casa,2,0,300,gratis,sim,0,cancelado,3
412,1216.0, 35 ,  M,RJ,Eletronicos,0,6,0,,SIM,nao,pendente,4
413,1866.0,18,Feminino,CE,Roupas,25,4,R$400,R$ 30,sim,cancelado,pago,10
414,1872.0,,Masculino,ce,Roup@,15,3,R$400,R$ 30,nao,1,pendente,0
415,1061.0,22,m,,Roup@,0,2,300,10,,cancelado,,1
416,1595.0, 35 ,m,,Casa,25,1,300,gratis,Sim ,0,pago,1
417,1728.0,22,,XX,,10,2,R$400,20,sim,cancelado,PAGO,1
418,1396.0,25,f,SP,roupas ,5,2,50,0,SIM,nao,,2
419,1698.0,55,,CE,roupas ,0,5,R$400,10,SIM,0,,2
420,2042.0,25,f,CE,Roupas,15,100,300,0,,nao,pago,0
421,1176.0, 35 ,F,SP,Roup@,10,1,150,10,Sim ,nao,pago,4
422,1395.0,42,f,CE,Casa,999,4,50,25.5,Sim ,0,PAGO,0
423,1444.0,25,Feminino,PE,mercado,,8,50,gratis,não,1,pendente,2
424,1075.0, 35 ,Feminino,,mercado,-5,3,0,25.5,Sim ,cancelado,PAGO,10
425,1264.0,18,Masculino,PE,Eletronicos,5,0,quatrocentos,0,NAO,nao,,3
426,1454.0,trinta,M,PE,Mercado,999,3,100,R$ 30,NAO,1,pago,3
427,1717.0,25,m,XX,casa,25,0,0,0,SIM,nao,PAGO,2
428,1734.0,18,Masculino,,Casa,-5,2,300,10,,nao,PAGO,1
429,1850.0,22,Feminino,XX,Mercado,25,5,,0,nao,0,,4
430,1143.0,30,M,CE,ELETRONICOS,5,4,300.0,gratis,Sim ,0,pendente,0
431,1884.0,55,,CE,mercado,15,100,R$400,0,NAO,cancelado,PAGO,3
432,2092.0,22,m,PE,Roupas,25,3,300.0,25.5,,0,,2
433,1395.0,22,m,PE,Casa,0,5,150,R$ 30,NAO,sim,PAGO,4
434,2048.0, 35 ,F,CE,Roup@,25,100,150,gratis,,0,cancelado,1
435,1947.0,42,, sp ,eletronicos,2,6,R$ 400,0,não,sim,,0
436,1890.0,35,m,SP,eletronicos,2,2,150,20,nao,nao,cancelado,0
437,1568.0,trinta,Feminino,ce,mercado,10,1,0,20,,0,,3
438,2062.0,42,F,,Casa,,1,R$400,R$ 30,nao,sim,,
439,1108.0, 35 ,  M,RJ,Mercado,5,8,100,25.5,Sim ,1,cancelado,3
440,2065.0,,f,,,25,2,0,10,não,0,pendente,10
441,1934.0,55,,XX,Mercado,,8,R$400,10,nao,0,pendente,2
442,1397.0,trinta,,,Casa,-5,1,,R$ 30,,1,,
443,1633.0,trinta,  M,CE,,999,4,,0,nao,1,cancelado,0
444,1732.0, 35 ,,ce,casa,5,4,quatrocentos,gratis,,1,PAGO,1
445,1234.0,30,m,RJ,mercado,25,5,quatrocentos,R$ 30,sim,cancelado,,1
446,1657.0,22,Masculino,PE,ELETRONICOS,,1,200,10,não,0,,
447,1750.0,30,F,PE,Eletronicos,2,8,R$400,20,nao,cancelado,,2
448,1587.0,30,  M,XX,Casa,2,2,100,10,sim,0,pago,0
449,2032.0, 35 ,,,casa,999,2,300,20,sim,sim,pendente,3
450,2097.0,30,,ce,eletronicos,5,0,,10,,0,cancelado,10
451,,30,  M,XX,Mercado,,100,,25.5,nao,cancelado,PAGO,1
452,1491.0, 35 ,,RJ,Roupas,,6,300.0,R$ 30,,1,,4
453,1912.0, 35 ,,RJ,mercado,15,1,200,gratis,Sim ,0,PAGO,2
454,1169.0,trinta,Feminino,RJ,,5,1,R$ 400,R$ 30,sim,0,,1
455,1945.0,30,F,PE,Mercado,10,8,quatrocentos,,sim,1,,4
456,1794.0,18,F, sp ,ELETRONICOS,2,0,300,0,,cancelado,PAGO,
457,1633.0,25,f,ce,casa,10,3,300,20,não,0,PAGO,4
458,1028.0, 35 ,,,,25,100,300.0,10,Sim ,1,,1
459,1338.0,30,  M,ce,eletronicos,10,4,R$ 400,0,,nao,pendente,2
460,1499.0,35,F,ce,ELETRONICOS,10,4,50,20,,1,pago,4
461,1510.0,55,,SP,Eletronicos,0,3,300.0,R$ 30,Sim ,0,pendente,4
462,1216.0,35,  M,ce,roupas ,10,0,R$400,20,sim,0,pendente,0
463,2093.0,30,,XX,Roupas,10,100,0,25.5,,0,pago,10
464,1444.0,22,,SP,Eletronicos,,1,0,10,não,0,,10
465,1875.0,22,m, sp ,mercado,5,2,300.0,,não,nao,pendente,10
466,1166.0,30,M,XX,Mercado,2,1,200,R$ 30,não,0,cancelado,0
467,1090.0,trinta,F,ce,Roup@,999,4,0,,,nao,cancelado,10
468,1713.0,trinta,F,,Roup@,10,8,0,0,não,0,pago,0
469,1038.0, 35 ,f,PE,,-5,8,50,10,SIM,nao,cancelado,4
470,1172.0,30,Feminino,CE,eletronicos,5,6,,R$ 30,,sim,,4
471,1652.0,25,f,,Casa,999,5,quatrocentos,,,sim,PAGO,2
472,1753.0, 35 ,,,Mercado,,4,R$400,10,nao,sim,,3
473,2081.0,35,f,XX,Roup@,999,0,100,gratis,,1,pago,0
474,1475.0,,Feminino,,,999,8,R$400,20,,1,PAGO,10
475,1455.0,25,Feminino,SP,casa,999,1,300,,sim,cancelado,cancelado,3
476,1828.0,35,M,RJ,roupas ,-5,6,quatrocentos,20,sim,nao,pendente,0
477,1894.0,trinta,,,eletronicos,5,2,300,gratis,sim,0,cancelado,10
478,2024.0,30,m,CE,Roupas,999,4,300.0,gratis,Sim ,1,,
479,1386.0,30,Feminino,,Eletronicos,25,5,quatrocentos,10,,nao,,
480,1347.0,35,m,,Eletronicos,0,0,,20,Sim ,sim,pago,0
481,1189.0,trinta,F,XX,Roup@,15,6,R$ 400,0,não,cancelado,pendente,10
482,,30,Masculino,ce,eletronicos,2,2,,25.5,nao,0,pendente,2
483,1823.0, 35 ,M,PE,Roup@,25,5,100,R$ 30,,sim,PAGO,2
484,1928.0,30,, sp ,Eletronicos,10,5,R$ 400,gratis,Sim ,cancelado,PAGO,
485,1933.0,55,  M,CE,,,6,300,0,NAO,0,,1
486,1133.0,22,m,ce,mercado,15,1,300,0,,1,pago,0
487,1057.0,42,f,PE,ELETRONICOS,5,0,,10,sim,1,,0
488,1684.0,30,Feminino,PE,Mercado,15,3,100,gratis,sim,nao,,
489,1671.0,55,m,XX,eletronicos,10,5,300,0,SIM,1,pendente,0
490,1172.0,55,  M,,casa,10,8,,25.5,SIM,0,pendente,2
491,1814.0,30,Feminino,,Roup@,25,3,R$ 400,0,NAO,cancelado,,10
492,1079.0,55,,,Roup@,2,6,300.0,25.5,SIM,sim,pendente,0
493,1885.0,35,Masculino,ce,Casa,25,5,quatrocentos,,nao,cancelado,PAGO,1
494,,55,f, sp ,roupas ,999,8,quatrocentos,25.5,não,cancelado,pendente,4
495,1763.0,trinta,m,SP,,,3,300.0,25.5,não,0,PAGO,1
496,1046.0,25,M,RJ,Roupas,2,2,100,gratis,,0,cancelado,10
497,1655.0,35,m,ce,Roup@,5,4,quatrocentos,,sim,1,pago,4
498,1470.0,55,m,SP,casa,5,3,100,25.5,,sim,pago,2
499,1970.0, 35 ,  M,RJ,Roupas,0,4,200,gratis,não,0,pendente,
500,2035.0,22,  M,PE,roupas ,2,8,200,,SIM,0,pago,10
501,1735.0,30,M, sp ,Casa,2,5,R$400,0,NAO,1,,3
502,1783.0,55,m,ce,Roup@,5,4,R$400,,,sim,cancelado,10
503,1967.0,18,,PE,Roupas,15,6,quatrocentos,25.5,nao,0,pendente,2
504,1357.0,22,,SP,Roupas,5,8,200,,,sim,PAGO,3
505,1971.0, 35 ,  M,ce,mercado,15,5,200,20,não,cancelado,cancelado,4
506,1667.0,trinta,  M,ce,Roupas,10,8,300,0,sim,1,,3
507,1372.0,55,,XX,Eletronicos,10,3,R$ 400,R$ 30,sim,1,cancelado,4
508,2031.0,trinta,Feminino,CE,roupas ,,8,300,,,0,pago,10
509,1675.0,55,m,PE,casa,999,3,,,nao,sim,,3
510,1089.0,42,M,ce,Casa,,6,300,,SIM,1,PAGO,4
511,1697.0,25,  M,,roupas ,2,0,R$400,20,não,0,,10
512,1539.0,trinta,M,,ELETRONICOS,25,6,0,20,SIM,1,cancelado,3
513,1731.0,25,M,CE,,15,3,150,10,sim,sim,pago,4
514,1868.0,22,,ce,Eletronicos,,5,quatrocentos,gratis,NAO,0,cancelado,1
515,1040.0,,  M,CE,Casa,10,100,quatrocentos,10,não,cancelado,PAGO,0
516,1739.0,42,f,CE,,25,0,50,gratis,,0,PAGO,1
517,1501.0,30,Feminino,SP,ELETRONICOS,999,6,R$400,10,NAO,1,pendente,2
518,1958.0,35,M,SP,Roupas,25,100,100,0,nao,nao,,
519,1928.0,25,  M,,roupas ,,2,quatrocentos,20,não,1,,
520,1460.0,42,Feminino,PE,casa,5,100,,0,sim,cancelado,pago,3
521,1731.0,,f,RJ,Casa,0,6,50,gratis,não,nao,,
522,1751.0,25,  M,CE,Mercado,25,100,R$ 400,20,sim,1,PAGO,10
523,1924.0,30,m,SP,,,4,150,20,Sim ,0,,4
524,1908.0, 35 ,M, sp ,ELETRONICOS,-5,5,,gratis,sim,sim,pago,1
525,1389.0,30,f,,,999,2,50,0,sim,nao,cancelado,1
526,1882.0, 35 ,m,ce,mercado,-5,3,150,20,nao,0,,10
527,1255.0,55,M,PE,Eletronicos,25,1,300.0,R$ 30,não,0,,4
528,1708.0,25,F,ce,Eletronicos,25,4,300.0,,NAO,1,PAGO,3
529,1449.0,55,Masculino,,mercado,15,2,0,0,sim,nao,PAGO,10
530,1009.0,18,,XX,Eletronicos,5,2,0,0,,nao,cancelado,2
531,1823.0,25,M,,eletronicos,,1,100,0,não,sim,,2
532,1797.0,42,f,PE,eletronicos,10,2,50,20,sim,0,,10
533,1876.0,30,f,,Casa,10,4,100,25.5,SIM,0,pendente,2
534,2028.0,55,Masculino, sp ,Mercado,10,6,0,,,1,,3
535,2015.0,25,  M,ce,casa,999,8,300.0,10,SIM,sim,PAGO,4
536,1373.0,18,,XX,Roupas,0,8,50,gratis,SIM,cancelado,pendente,1
537,2088.0, 35 ,Feminino, sp ,eletronicos,2,8,300.0,0,,nao,,10
538,1145.0,42,M,RJ,ELETRONICOS,10,4,200,20,SIM,sim,,2
539,1223.0,30,  M,ce,mercado,15,5,R$ 400,gratis,NAO,1,pendente,1
540,1176.0,25,m,,roupas ,5,3,R$ 400,25.5,,0,PAGO,10
541,1852.0,30,Feminino,XX,Mercado,0,1,200,R$ 30,nao,nao,cancelado,2
542,1062.0,22,,PE,casa,2,0,quatrocentos,25.5,sim,0,,2
543,1826.0,30,  M,XX,ELETRONICOS,2,8,R$ 400,20,SIM,cancelado,,10
544,1794.0,25,Feminino,ce,Mercado,999,100,300,0,não,1,cancelado,2
545,1688.0,trinta,,SP,mercado,15,4,300.0,25.5,SIM,1,pago,4
546,1104.0,18,, sp ,ELETRONICOS,2,5,300,,Sim ,1,pago,3
547,1510.0,55,M,XX,mercado,-5,5,300.0,25.5,Sim ,0,cancelado,
548,1384.0,,M,,casa,,8,300.0,25.5,nao,0,,1
549,1404.0,trinta,M, sp ,Eletronicos,-5,100,100,,NAO,0,,
550,1822.0,22,,,Roupas,2,0,300,R$ 30,,cancelado,PAGO,1
551,1517.0,30,  M,XX,Roupas,2,8,300,20,Sim ,sim,PAGO,10
552,1475.0, 35 ,m,SP,Roup@,2,1,,gratis,,1,,4
553,1708.0,42,F, sp ,eletronicos,999,6,R$400,10,não,0,cancelado,2
554,1770.0,30,f,,Casa,-5,100,0,20,SIM,cancelado,,4
555,2046.0,22,m, sp ,roupas ,10,8,0,0,Sim ,1,,3
556,1996.0,55,  M,PE,mercado,10,1,0,20,Sim ,nao,pendente,0
557,1676.0,42,,XX,Roup@,10,100,quatrocentos,20,NAO,0,pendente,
558,1713.0, 35 ,Feminino,RJ,,5,3,150,R$ 30,,0,,0
559,1082.0,55,m,ce,Roup@,15,100,300.0,10,Sim ,cancelado,,4
560,1456.0,18,Feminino,CE,,-5,4,300,10,,1,cancelado,2
561,1000.0,30,F,RJ,Roup@,,100,300,10,SIM,nao,cancelado,0
562,1050.0,,  M,,mercado,10,0,200,gratis,nao,1,cancelado,0
563,1684.0,trinta,  M,,casa,-5,8,,20,,0,,
564,1716.0,25,f,,mercado,15,4,300.0,R$ 30,nao,1,PAGO,
565,1448.0,22,,SP,Roupas,2,100,R$400,0,,0,pago,1
566,1880.0,25,f,PE,mercado,25,4,300,10,nao,0,pendente,2
567,1487.0,,  M,ce,casa,999,1,quatrocentos,,,1,,10
568,,42,f,RJ,Mercado,10,6,300.0,10,,1,,0
569,1094.0,25,Masculino,CE,Roupas,15,4,R$400,,sim,0,pendente,3
570,2095.0,trinta,  M, sp ,Eletronicos,10,3,300.0,20,SIM,nao,pendente,
571,1153.0,35,m,SP,ELETRONICOS,999,5,300,0,Sim ,sim,,1
572,1249.0,42,Masculino,,Eletronicos,999,3,100,R$ 30,Sim ,0,cancelado,2
573,1673.0,30,m,CE,Casa,15,100,200,10,,0,pago,2
574,1437.0,55,Masculino,,Eletronicos,5,6,quatrocentos,20,Sim ,0,pago,3
575,1117.0,,m,XX,,10,3,R$400,25.5,NAO,1,pago,10
576,1770.0,30,  M,SP,Roupas,10,5,300.0,R$ 30,não,0,,2
577,1267.0,25,M, sp ,Eletronicos,15,0,100,,SIM,sim,,4
578,2077.0,30,,,eletronicos,5,0,quatrocentos,gratis,nao,0,PAGO,4
579,1235.0,42,,SP,,5,6,R$400,R$ 30,Sim ,nao,pendente,1
580,1388.0,,Masculino,ce,Eletronicos,10,5,100,20,,sim,PAGO,10
581,1989.0,55,, sp ,roupas ,2,5,100,10,sim,0,PAGO,4
582,1762.0, 35 ,Feminino,RJ,Casa,999,1,300.0,R$ 30,NAO,0,,
583,1400.0,18,Masculino,SP,ELETRONICOS,0,2,50,0,não,nao,,2
584,1623.0,30,m, sp ,casa,10,4,quatrocentos,,Sim ,cancelado,pendente,3
585,1766.0,30,,RJ,roupas ,2,6,300.0,25.5,nao,cancelado,cancelado,3
586,1918.0,42,f,SP,roupas ,10,8,300.0,0,SIM,1,pago,4
587,1852.0,30,m,CE,roupas ,2,1,0,0,sim,sim,,0
588,1577.0,25,Feminino,,casa,10,0,quatrocentos,0,nao,1,pendente,0
589,1074.0,,,CE,eletronicos,15,1,300,20,NAO,1,pago,0
590,1434.0,25,,ce,eletronicos,0,100,50,20,SIM,cancelado,PAGO,0
591,1102.0,42,Feminino, sp ,casa,-5,4,200,R$ 30,,sim,,4
592,1763.0,30,Masculino,RJ,Mercado,-5,8,150,,SIM,0,PAGO,4
593,1737.0,55,F,XX,,,6,100,gratis,NAO,0,PAGO,4
594,1805.0,,F,SP,mercado,999,100,quatrocentos,,,0,,
595,1097.0,18,,XX,mercado,15,2,,25.5,SIM,cancelado,pendente,2
596,1797.0,,F,SP,eletronicos,0,8,R$ 400,R$ 30,,1,,0
597,1858.0,42,F,ce,Roupas,2,5,300.0,0,,1,pago,1
598,1434.0,55,m,XX,casa,999,8,R$400,R$ 30,,1,pendente,10
599,1446.0,55,m,RJ,eletronicos,0,1,100,,sim,0,cancelado,2
600,1248.0, 35 ,f,PE,Roupas,5,100,quatrocentos,10,sim,1,cancelado,10
601,1165.0,,  M,CE,mercado,999,1,0,R$ 30,,1,pago,10
602,1983.0,,,RJ,Eletronicos,15,5,R$400,,,0,,2
603,2019.0,trinta,F,,eletronicos,,0,R$400,R$ 30,SIM,0,cancelado,4
604,1541.0,35,f,ce,Casa,15,1,0,,Sim ,1,PAGO,4
605,1758.0,18,,,Eletronicos,2,8,R$ 400,0,,nao,cancelado,2
606,1080.0,22,F,SP,Eletronicos,-5,2,quatrocentos,R$ 30,SIM,sim,,4
607,1132.0,30,M,RJ,eletronicos,25,8,0,25.5,Sim ,1,PAGO,0
608,1796.0,35,,XX,Roupas,25,8,300,0,SIM,1,cancelado,2
609,1899.0, 35 ,,PE,Casa,15,100,R$400,20,nao,0,,
610,1137.0,,  M,,Roupas,0,6,100,20,não,nao,pago,
611,1183.0,18,,XX,roupas ,2,4,300,R$ 30,sim,0,,10
612,1784.0,25,f,CE,Roupas,10,8,100,R$ 30,SIM,cancelado,,
613,1983.0,35,f,PE,Roupas,-5,8,,25.5,sim,1,pago,2
614,1068.0,25,F, sp ,Mercado,999,4,200,,NAO,sim,cancelado,
615,1545.0,30,, sp ,Roup@,,2,,,não,cancelado,pago,2
616,1052.0,25,F, sp ,ELETRONICOS,2,100,300.0,gratis,Sim ,0,pago,4
617,1204.0,30,,ce,Roup@,15,0,,0,,nao,cancelado,
618,1125.0,18,f,RJ,Casa,5,5,quatrocentos,25.5,NAO,1,pendente,2
619,1042.0,30,M,SP,Casa,5,5,150,R$ 30,não,0,,1
620,1110.0,30,f,RJ,casa,2,1,150,R$ 30,NAO,1,pago,1
621,1760.0,55,m,,Roupas,25,100,300.0,R$ 30,sim,1,cancelado,0
622,1847.0,22,Feminino,RJ,Eletronicos,5,0,200,R$ 30,nao,cancelado,,2
623,1094.0,22,  M,RJ,Roup@,15,5,0,10,não,cancelado,pago,
624,1899.0,42,,CE,casa,,6,,R$ 30,NAO,0,,2
625,1359.0,22,F,SP,roupas ,10,0,quatrocentos,R$ 30,Sim ,1,pago,10
626,1899.0,42,Feminino,RJ,ELETRONICOS,999,6,50,10,não,cancelado,pendente,4
627,1280.0,,Feminino,SP,Roupas,0,4,300,gratis,não,0,pendente,10
628,1666.0,22,Masculino,,casa,25,3,R$400,,NAO,1,,
629,1092.0,30,  M, sp ,Roup@,5,8,300.0,20,nao,1,pendente,3
630,1671.0,55,m,XX,roupas ,10,2,150,R$ 30,,0,,10
631,1060.0,30,f,CE,Mercado,999,8,50,,,cancelado,,
632,1633.0,25,, sp ,mercado,,1,150,R$ 30,,sim,pago,3
633,2074.0, 35 ,f,SP,ELETRONICOS,-5,5,200,25.5,,1,cancelado,
634,2028.0,22,m, sp ,Casa,2,100,50,0,,0,pendente,2
635,1603.0,30,F,RJ,Mercado,0,1,0,25.5,SIM,nao,,0
636,1681.0,30,Masculino,XX,,-5,0,200,R$ 30,Sim ,0,pago,2
637,1533.0,30,f,RJ,,0,100,,gratis,Sim ,0,pendente,2
638,1837.0,18,,,Roupas,5,100,300,25.5,,cancelado,PAGO,2
639,1644.0,18,  M,RJ,mercado,,0,0,gratis,NAO,nao,pago,0
640,1232.0,22,Feminino,XX,mercado,10,4,0,gratis,nao,1,pendente,0
641,1523.0, 35 ,F,PE,ELETRONICOS,0,8,R$400,R$ 30,sim,nao,cancelado,3
642,1345.0,22,m,,Eletronicos,0,1,200,gratis,sim,sim,,
643,2069.0,22,,SP,Mercado,999,8,50,25.5,,0,PAGO,2
644,1545.0,42,,,Eletronicos,15,6,,10,,1,,
645,2096.0,55,Masculino,,eletronicos,0,5,50,0,SIM,cancelado,,2
646,1793.0,55,m,,Mercado,2,1,150,gratis,,nao,cancelado,4
647,1248.0, 35 ,F, sp ,roupas ,,0,,,SIM,1,cancelado,1
648,1046.0,42,,CE,Roupas,,1,50,R$ 30,NAO,nao,,4
649,1213.0,30,Feminino,XX,Mercado,-5,1,150,20,nao,0,pago,4
650,1238.0,,  M,CE,Mercado,2,3,,gratis,sim,1,cancelado,1
651,2079.0,42,M,XX,eletronicos,10,0,300,,Sim ,sim,,2
652,1349.0,22,M,SP,ELETRONICOS,25,0,300.0,25.5,nao,1,pago,3
653,1106.0,18,F,,ELETRONICOS,15,8,300,gratis,sim,1,cancelado,
654,1830.0,35,m,SP,roupas ,25,5,150,20,nao,0,cancelado,1
655,1047.0, 35 ,M,RJ,ELETRONICOS,-5,0,quatrocentos,,NAO,0,,0
656,1336.0,30,Masculino,RJ,mercado,,2,100,10,sim,0,pago,2
657,2049.0,30,m,CE,Roup@,2,0,150,25.5,não,1,PAGO,1
658,1803.0,35,M,ce,eletronicos,25,2,200,25.5,,sim,PAGO,1
659,1007.0,35,,ce,Roup@,10,5,150,R$ 30,NAO,0,,10
660,1624.0,42,Feminino,ce,Roup@,10,4,100,25.5,não,1,pago,
661,1718.0,25,,,eletronicos,5,1,0,20,,1,cancelado,1
662,1302.0,35,m, sp ,Roup@,0,5,100,,nao,cancelado,cancelado,3
663,1638.0,22,, sp ,Roup@,0,8,,25.5,NAO,sim,pago,4
664,1055.0,trinta,,RJ,Roup@,10,1,200,10,,1,PAGO,4
665,1725.0,18,M,ce,roupas ,2,2,300,0,Sim ,1,,10
666,1525.0,,m,XX,Casa,-5,100,150,0,NAO,1,pendente,1
667,1473.0,18,Feminino,RJ,roupas ,5,5,0,gratis,NAO,1,,1
668,1027.0,trinta,,SP,,999,8,quatrocentos,0,,0,pago,4
669,1077.0,55,f,ce,Eletronicos,10,2,300.0,20,NAO,sim,,3
670,1364.0,22,Masculino,RJ,Mercado,2,8,R$400,0,NAO,1,pendente,2
671,1665.0,30,,ce,ELETRONICOS,,8,300,20,SIM,1,,4
672,1525.0,35,Feminino,,eletronicos,25,8,300,20,não,nao,pendente,1
673,1698.0,55,  M,CE,mercado,2,5,R$400,gratis,NAO,1,pendente,3
674,1882.0,22,  M,PE,Roup@,0,100,150,0,NAO,sim,,
675,2030.0,42,f,ce,casa,10,2,200,gratis,nao,nao,pendente,3
676,2026.0,18,f,SP,eletronicos,15,4,200,25.5,SIM,0,PAGO,
677,1918.0,55,f,SP,Roupas,999,2,200,10,sim,1,,10
678,1749.0, 35 ,Masculino,CE,eletronicos,25,0,300,,,nao,pago,0
679,1362.0,35,Masculino,,Mercado,0,1,,0,nao,sim,,0
680,1805.0,35,,SP,mercado,15,100,0,25.5,nao,nao,PAGO,3
681,1738.0,30,,RJ,eletronicos,0,5,quatrocentos,R$ 30,,cancelado,PAGO,4
682,,25,F,SP,mercado,10,3,,,,0,,0
683,1484.0, 35 ,  M,PE,eletronicos,2,4,quatrocentos,,,nao,,10
684,1027.0,35,M,CE,roupas ,0,1,,,SIM,cancelado,,2
685,1713.0,30,M,RJ,roupas ,2,3,300,25.5,,1,cancelado,2
686,2062.0, 35 ,f,ce,Casa,10,0,R$ 400,gratis,SIM,cancelado,pendente,10
687,1085.0,35,  M,CE,Eletronicos,999,2,,gratis,,0,pago,
688,1125.0,trinta,F,PE,eletronicos,-5,2,R$400,,SIM,1,pendente,10
689,1811.0, 35 ,F, sp ,,999,100,50,,nao,1,pago,10
